hs6,hs6_description,ucc,ucc_description,confidence,confidence_score,match_method,notes
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020110,"Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",030110,GROUND BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",030810,OTHER BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (4)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020120,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",030110,GROUND BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",030810,OTHER BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020130,"Meat; of bovine animals, boneless cuts, fresh or chilled",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",030110,GROUND BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",030810,OTHER BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (4)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020210,"Meat; of bovine animals, carcasses and half-carcasses, frozen",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",030110,GROUND BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",030810,OTHER BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (4)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020220,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",030110,GROUND BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020230,"Meat; of bovine animals, boneless cuts, frozen",030810,OTHER BEEF,HIGH,80,semantic_category,semantic_category: 'bovine' → 'beef'
020230,"Meat; of bovine animals, boneless cuts, frozen",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020230,"Meat; of bovine animals, boneless cuts, frozen",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020230,"Meat; of bovine animals, boneless cuts, frozen",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020230,"Meat; of bovine animals, boneless cuts, frozen",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",040110,BACON,HIGH,80,semantic_category,semantic_category: 'swine' → 'bacon'
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",040210,PORK CHOPS,HIGH,80,semantic_category,semantic_category: 'swine' → 'pork'
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",040310,"HAM, NOT CANNED",HIGH,80,semantic_category,semantic_category: 'swine' → 'ham'
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",040410,OTHER PORK,HIGH,80,semantic_category,semantic_category: 'swine' → 'pork'
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",040610,CANNED HAM,HIGH,80,semantic_category,semantic_category: 'swine' → 'ham'
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (4)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",070230,FRESH FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",070240,FROZEN FISH AND SHELLFISH,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",090110,"FRESH MILK, ALL TYPES",MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",110410,OTHER FRESH FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",120410,OTHER FRESH VEGETABLES,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",130110,FROZEN ORANGE JUICE,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
020311,"Meat; of swine, carcasses and half-carcasses, fresh or chilled",130121,FROZEN FRUITS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",040110,BACON,HIGH,80,semantic_category,semantic_category: 'swine' → 'bacon'
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",040210,PORK CHOPS,HIGH,80,semantic_category,semantic_category: 'swine' → 'pork'
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",040310,"HAM, NOT CANNED",HIGH,80,semantic_category,semantic_category: 'swine' → 'ham'
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",040410,OTHER PORK,HIGH,80,semantic_category,semantic_category: 'swine' → 'pork'
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",040610,CANNED HAM,HIGH,80,semantic_category,semantic_category: 'swine' → 'ham'
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",020810,FROZEN AND REFRIGERATED BAKERY PRODUCTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
020312,"Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM,70,semantic_category,semantic_category: multiple matches (3)
